curve_idx,target,amp_score,cq,cycle_no,rn,drn,Fn,pcr_plate,sample_type,igi_call
96314,E gene,2.5027196986796416,27.192496958506283,5,261466.171875,342.774342105251,261466.17,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,6,261329.953125,163.0849506579034,261329.95,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,7,261150.625,-59.7138157894733,261150.62,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,8,260771.265625,-482.54383223685,260771.27,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,9,260759.96875,-537.3113486841976,260759.97,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,10,261074.296875,-266.4538651315743,261074.3,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,11,261155.421875,-228.79950657895097,261155.42,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,12,261374.578125,-53.11389802632766,261374.58,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,13,261465.78125,-5.38141447367525,261465.78,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,14,261417.015625,-97.61768092105194,261417.02,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,15,261438.328125,-119.77582236842863,261438.33,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,16,261473.34375,-128.23083881577622,261473.34,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,17,261576.375,-68.67023026315292,261576.38,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,18,261743.8125,55.29662828947039,261743.81,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,19,261887.234375,155.2478618420937,261887.23,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,20,261889.515625,114.05847039474612,261889.52,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,21,262085.5,266.5722039473694,262085.5,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,22,262051.546875,189.14843749999272,262051.55,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,23,261996.921875,91.05279605264514,261996.92,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,24,262306.03125,356.69152960526844,262306.03,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,25,263251.75,1258.9396381578915,263251.75,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,26,265046.78125,3010.500246710515,265046.78,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,27,267711.625,5631.873355263168,267711.62,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,28,272983.125,10859.902713815762,272983.12,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,29,283922.53125,21755.83832236841,283922.53,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,30,302922.75,40712.58643092107,302922.75,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,31,330413.71875,68160.08453947367,330413.72,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,32,360801.59375,98504.48889802632,360801.6,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,33,386492.625,124152.04950657896,386492.62,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,34,404183.09375,141799.04761513157,404183.1,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,35,417057.3125,154629.79572368422,417057.3,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,36,426446.65625,163975.66883223687,426446.66,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,37,433744.71875,171230.26069078947,433744.72,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,38,438802.6875,176244.75879934212,438802.7,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,39,443431.375,180829.9756578948,443431.38,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,40,449052.09375,186407.22376644737,449052.1,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,41,453567.375,190879.034375,453567.38,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,42,456862.84375,194131.0324835526,456862.84,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,43,460752.03125,197976.7493421053,460752.03,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,44,462816.40625,199997.65370065792,462816.4,AC00H0R4,Positive Control (qPCR),Positive
96314,E gene,2.5027196986796416,27.192496958506283,45,465302.03125,202439.8080592105,465302.03,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,1,279452.0625,475.8421875000131,279452.06,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,2,279406.8125,455.5343750000248,279406.8,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,3,279298.03125,371.6953124999782,279298.03,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,4,279179.15625,277.7624999999898,279179.16,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,5,278879.09375,2.642187500001455,278879.1,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,6,278820.90625,-30.603124999986903,278820.9,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,7,279006.03125,179.46406250002474,279006.03,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,8,278725.6875,-75.93750000002183,278725.7,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,9,278383.625,-393.0578125000102,278383.62,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,10,278337.96875,-413.77187499999854,278337.97,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,11,278429.25,-297.5484374999869,278429.25,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,12,278427.3125,-274.54374999997526,278427.3,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,13,278519.78125,-157.13281250002183,278519.78,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,14,278829.1875,177.2156249999898,278829.2,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,15,278620.21875,-6.810937499998545,278620.22,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,16,278598.53125,-3.556249999986904,278598.53,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,17,278913.34375,336.19843750002474,278913.34,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,18,278860.1875,307.9843749999782,278860.2,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,19,278818.28125,291.0203124999898,278818.28,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,20,278973.78125,471.4625000000015,278973.78,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,21,278990.6875,513.3109375000131,278990.7,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,22,279255.65625,803.2218750000247,279255.66,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,23,279943.375,1515.8828124999782,279943.38,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,24,280610.375,2207.82499999999,280610.38,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,25,281019.34375,2641.735937500001,281019.34,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,26,282443.53125,4090.865625000013,282443.53,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,27,285847.40625,7519.682812500025,285847.4,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,28,292204.90625,13902.124999999978,292204.9,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,29,303742.0625,25464.22343749999,303742.06,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,30,324776.96875,46524.071875,324776.97,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,31,353436.375,75208.4203125,353436.38,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,32,384613.21875,106410.20625000002,384613.22,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,33,408710.28125,130532.21093749996,408710.28,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,34,425303.375,147150.24687499998,425303.38,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,35,437043.25,158915.0640625,437043.25,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,36,446146.1875,168042.94375,446146.2,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,37,453529.84375,175451.54218750002,453529.84,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,38,458950.9375,180897.578125,458950.94,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,39,464483.3125,186454.8953125,464483.3,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,40,468665.34375,190661.86875,468665.34,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,41,473079.71875,195101.1859375,473079.72,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,42,477299.03125,199345.440625,477299.03,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,43,481498.625,203569.9765625,481498.62,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,44,483941.15625,206037.45,483941.16,AC00H0R4,Positive Control (qPCR),Positive
96338,E gene,2.501140078551456,26.67898597112901,45,486627.28125,208748.5171875,486627.28,AC00H0R4,Positive Control (qPCR),Positive
32495,MS2,2.117161933707376,26.869985336030688,1,197960.78125,-404.5806525735277,197960.78,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,2,197810.59375,-514.8165211397024,197810.6,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,3,197806.265625,-479.1930147058772,197806.27,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,4,198179.375,-66.13200827205198,198179.38,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,5,198119.0,-86.55537683822674,198119.0,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,6,198134.6875,-30.916245404401494,198134.69,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,7,198553.203125,427.55101102942376,198553.2,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,8,198504.15625,418.455767463249,198504.16,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,9,198165.546875,119.79802389704513,198165.55,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,10,198110.984375,105.18715533087035,198110.98,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,11,198284.96875,319.1231617646956,198284.97,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,12,197805.0625,-120.83145680147916,197805.06,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,13,197658.0,-227.9423253676539,197658.0,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,14,197720.328125,-125.66256893382868,197720.33,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,15,197673.15625,-132.8828125000034,197673.16,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,16,197541.96875,-224.11868106617817,197541.97,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,17,197586.953125,-139.18267463235293,197586.95,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,18,197851.703125,165.5189568014723,197851.7,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,19,197724.015625,77.78308823529754,197724.02,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,20,197733.984375,127.70346966912278,197733.98,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,21,198072.09375,505.764476102948,198072.1,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,22,198113.671875,587.2942325367733,198113.67,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,23,198344.015625,857.5896139705985,198344.02,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,24,199407.078125,1960.603745404424,199407.08,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,25,201141.546875,3735.024126838249,201141.55,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,26,202977.328125,5610.757008272045,202977.33,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,27,205709.0625,8382.44301470587,205709.06,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,28,209829.109375,12542.441521139695,209829.11,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,29,214363.265625,17116.54940257352,214363.27,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,30,218757.0,21550.235409007342,218757.0,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,31,222861.421875,25694.60891544117,222861.42,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,32,227870.53125,30743.669921875,227870.53,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,33,233028.71875,35941.809053308825,233028.72,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,34,238164.875,41117.91693474265,238164.88,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,35,243571.734375,46564.72794117648,243571.73,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,36,249063.296875,52096.2420726103,249063.3,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,37,254887.90625,57960.803079044126,254887.9,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,38,260942.5625,64055.41096047795,260942.56,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,39,266602.8125,69755.61259191178,266602.8,AC00DBJC,Clinical Sample,Positive
32495,MS2,2.117161933707376,26.869985336030688,40,270481.15625,73673.9079733456,270481.16,AC00DBJC,Clinical Sample,Positive
33226,S gene,2.055321418291491,28.288499356435707,1,199506.390625,25.66874999999709,199506.39,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,2,199316.21875,70.20982142856519,199316.22,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,3,199050.09375,38.797767857133294,199050.1,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,4,198817.125,40.5419642857014,198817.12,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,5,198493.484375,-48.3857142857014,198493.48,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,6,198257.421875,-49.735267857133294,198257.42,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,7,198126.6875,54.24330357143481,198126.69,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,8,198066.671875,228.9406250000029,198066.67,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,9,197523.859375,-79.15892857142899,197523.86,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,10,197290.671875,-77.63348214286088,197290.67,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,11,197174.828125,41.23571428570722,197174.83,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,12,196780.890625,-117.98883928572468,196780.89,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,13,196391.34375,-272.8227678571566,196391.34,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,14,196285.171875,-144.28169642855937,196285.17,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,15,196306.46875,111.72812500000872,196306.47,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,16,196234.546875,274.51919642857683,196234.55,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,17,196061.0,335.68526785714494,196061.0,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,18,196064.484375,573.882589285713,196064.48,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,19,196303.140625,1047.2517857142811,196303.14,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,20,196544.28125,1523.1053571428492,196544.28,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,21,196547.921875,1761.4589285714171,196547.92,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,22,196603.46875,2051.7187500000146,196603.47,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,23,196737.859375,2420.8223214285827,196737.86,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,24,196918.5,2836.1758928571508,196918.5,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,25,197071.09375,3223.482589285719,197071.1,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,26,197484.78125,3871.883035714287,197484.78,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,27,199021.890625,5643.705357142855,199021.89,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,28,201210.921875,8067.449553571423,201210.92,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,29,204141.671875,11232.912499999991,204141.67,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,30,207556.28125,14882.23482142856,207556.28,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,31,211107.109375,18667.77589285716,211107.11,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,32,214112.5,21907.879464285725,214112.5,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,33,217416.875,25446.967410714293,217416.88,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,34,221015.65625,29280.46160714286,221015.66,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,35,224552.453125,33051.97142857143,224552.45,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,36,227914.28125,36648.5125,227914.28,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,37,230722.53125,39691.475446428565,230722.53,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,38,233666.96875,42870.62589285713,233666.97,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,39,236593.4375,46031.8075892857,236593.44,AC00DBJC,Positive Control (qPCR),Positive
33226,S gene,2.055321418291491,28.288499356435707,40,238539.109375,48212.1924107143,238539.11,AC00DBJC,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,1,270779.28125,422.5635338345659,270779.28,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,2,270834.125,398.0491776315961,270834.12,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,3,271194.59375,679.1598214285681,271194.6,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,4,271348.15625,753.3642152255401,271348.16,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,5,271269.6875,595.5373590225703,271269.7,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,6,270784.875,31.36675281954232,270784.88,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,7,270742.40625,-90.46010338348567,270742.4,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,8,271152.21875,239.9942904135445,271152.22,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,9,270831.53125,-160.05131578948348,270831.53,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,10,270355.84375,-715.0969219924533,270355.84,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,11,270276.4375,-873.8612781954813,270276.44,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,12,270400.28125,-829.3756343985093,270400.28,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,13,270703.25,-605.7649906014791,270703.25,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,14,271133.1875,-255.18559680450707,271133.2,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,15,271183.3125,-284.4187030075351,271183.3,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,16,271178.125,-368.9643092105049,271178.12,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,17,271473.96875,-152.47866541353287,271473.97,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,18,271629.28125,-76.52427161656087,271629.28,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,19,271987.84375,202.6801221804693,271987.84,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,20,272262.0625,397.5407659774413,272262.06,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,21,272781.78125,837.9014097744133,272781.78,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,22,272697.875,674.6370535714435,272697.88,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,23,272642.5,539.9039473684155,272642.5,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,24,273244.875,1062.9208411653876,273244.88,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,25,274414.125,2152.812734962418,274414.12,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,26,276836.625,4495.954628759389,276836.62,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,27,280704.15625,8284.127772556361,280704.16,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,28,288010.5,15511.113416353392,288010.5,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,29,301632.5,29053.755310150365,301632.5,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,30,324912.46875,52254.3659539474,324912.47,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,31,355921.0,83183.53909774436,355921.0,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,32,388477.75,115660.93099154132,388477.75,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,33,416972.6875,144076.51038533836,416972.7,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,34,438094.53125,165118.99602913533,438094.53,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,35,452969.4375,179914.5441729323,452969.44,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,36,464089.9375,190955.6860667293,464089.94,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,37,473256.65625,200043.0467105263,473256.66,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,38,480980.5625,207687.59485432328,480980.56,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,39,487399.28125,214026.9554981203,487399.28,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,40,491323.78125,217872.09739191728,491323.78,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,41,496747.625,223216.58303571423,496747.62,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,42,499644.8125,226034.41242951129,499644.8,AC00DAY7,Positive Control (qPCR),Positive
19628,E gene,2.526888801877793,26.563630043409198,43,502155.1875,228465.42932330823,502155.2,AC00DAY7,Positive Control (qPCR),Positive
