"","well_position","cycle_no","target","rn","drn","amp_status","amp_score","cq","auto_threshold","threshold","baseline_start","baseline_end","file","dilution_level","covid_variant","Fn"
"6770","I7",20,"RnaseP",18401.51563,-70.90619982,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",18401.516
"6771","I7",21,"RnaseP",18359.06055,-156.4980025,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",18359.06
"6772","I7",22,"RnaseP",18528.09961,-30.59566453,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",18528.1
"6773","I7",23,"RnaseP",18657.59961,55.76761093,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",18657.6
"6774","I7",24,"RnaseP",18709.19141,64.22268327,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",18709.191
"6775","I7",25,"RnaseP",18664.1582,-23.9472444,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",18664.158
"6776","I7",26,"RnaseP",18689.67578,-41.56639081,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",18689.676
"6777","I7",27,"RnaseP",18977.79102,203.412119,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",18977.791
"6778","I7",28,"RnaseP",19202.24414,384.7285195,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",19202.244
"6779","I7",29,"RnaseP",19438.49219,577.8398418,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",19438.492
"6780","I7",30,"RnaseP",19678.24023,774.4511642,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",19678.24
"6781","I7",31,"RnaseP",19941.84375,994.9179552,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",19941.844
"6782","I7",32,"RnaseP",20167.5293,1177.466778,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",20167.53
"6783","I7",33,"RnaseP",20357.0957,1323.896459,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",20357.096
"6784","I7",34,"RnaseP",20550.9668,1474.630828,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",20550.967
"6785","I7",35,"RnaseP",20653.1875,1533.714807,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",20653.188
"6786","I7",36,"RnaseP",20909.06641,1746.456989,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",20909.066
"6787","I7",37,"RnaseP",21012.10156,1806.355421,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21012.102
"6788","I7",38,"RnaseP",21164.97852,1916.095649,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21164.979
"6789","I7",39,"RnaseP",21462.37891,2170.359315,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21462.379
"6790","I7",40,"RnaseP",21710.55078,2375.394466,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21710.55
"6791","I7",41,"RnaseP",21735.75391,2357.460866,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21735.754
"6792","I7",42,"RnaseP",21875.67773,2454.24797,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21875.678
"6793","I7",43,"RnaseP",21869.57422,2405.00773,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21869.574
"6794","I7",44,"RnaseP",21955.62891,2447.925692,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21955.629
"6795","I7",45,"RnaseP",21975.34766,2424.507718,"No Amp",1.492050395,"Undetermined",FALSE,20000,3,25,"dilution",100,"Delta",21975.348
"6796","I7",1,"E gene",326226.0938,99.32322304,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",326226.1
"6797","I7",2,"E gene",326480.5938,98.43244485,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",326480.6
"6798","I7",3,"E gene",326642.5313,4.979166667,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",326642.53
"6799","I7",4,"E gene",327023.3438,130.4008885,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",327023.34
"6800","I7",5,"E gene",327096.7188,-51.61488971,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",327096.72
"6801","I7",6,"E gene",327294.2813,-109.4431679,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",327294.28
"6802","I7",7,"E gene",327453.6875,-205.4276961,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",327453.7
"6803","I7",8,"E gene",328200.875,286.3690257,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",328200.88
"6804","I7",9,"E gene",328307.6563,137.7594975,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",328307.66
"6805","I7",10,"E gene",328390.1875,-35.10003064,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",328390.2
"6806","I7",11,"E gene",328475.8125,-204.8658088,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",328475.8
"6807","I7",12,"E gene",328815.9375,-120.131587,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",328815.94
"6808","I7",13,"E gene",329298.9063,107.4463848,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",329298.9
"6809","I7",14,"E gene",329396.1563,-50.69439338,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",329396.16
"6810","I7",15,"E gene",329627.625,-74.61642157,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",329627.62
"6811","I7",16,"E gene",330033.5625,75.93030025,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",330033.56
"6812","I7",17,"E gene",330418.9063,205.8832721,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",330418.9
"6813","I7",18,"E gene",330579.0313,110.6174939,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",330579.03
"6814","I7",19,"E gene",330516.3125,-207.4920343,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",330516.3
"6815","I7",20,"E gene",330907.4063,-71.7890625,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",330907.4
"6816","I7",21,"E gene",331483.6875,249.1014093,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",331483.7
"6817","I7",22,"E gene",332198.75,708.7731311,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",332198.75
"6818","I7",23,"E gene",333462.75,1717.382353,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",333462.75
"6819","I7",24,"E gene",335561.5,3560.741575,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",335561.5
"6820","I7",25,"E gene",339513.9375,7257.788297,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",339513.94
"6821","I7",26,"E gene",347766.1563,15254.61627,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",347766.16
"6822","I7",27,"E gene",362432.8438,29665.91299,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",362432.84
"6823","I7",28,"E gene",386003.4688,52981.14721,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",386003.47
"6824","I7",29,"E gene",416734.3125,83456.60018,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",416734.3
"6825","I7",30,"E gene",448125.9375,114592.8344,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",448125.94
"6826","I7",31,"E gene",472858.0625,139069.5686,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",472858.06
"6827","I7",32,"E gene",493585.3438,159541.4591,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",493585.34
"6828","I7",33,"E gene",511569.7813,177270.5058,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",511569.78
"6829","I7",34,"E gene",526352.6875,191798.0213,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",526352.7
"6830","I7",35,"E gene",539804.5,204994.443,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",539804.5
"6831","I7",36,"E gene",550664.5,215599.0522,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",550664.5
"6832","I7",37,"E gene",560453.375,225132.5365,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",560453.4
"6833","I7",38,"E gene",569194.125,233617.8957,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",569194.1
"6834","I7",39,"E gene",577302.625,241471.0049,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",577302.6
"6835","I7",40,"E gene",583889.375,247802.3641,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",583889.4
"6836","I7",41,"E gene",590071.8125,253729.4108,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",590071.8
"6837","I7",42,"E gene",595888.1875,259290.3951,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",595888.2
"6838","I7",43,"E gene",601015.25,264162.0668,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",601015.25
"6839","I7",44,"E gene",605291.875,268183.301,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",605291.9
"6840","I7",45,"E gene",609358.9375,271994.9727,"Amp",2.521534134,"25.14210485",FALSE,8000,3,19,"dilution",100,"Delta",609358.94
"6841","I7",1,"N gene",106504.5938,-545.9592727,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",106504.59
"6842","I7",2,"N gene",106954.2969,-280.1488095,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",106954.3
"6843","I7",3,"N gene",107334.2188,-84.11959635,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",107334.22
"6844","I7",4,"N gene",107573.8359,-28.39507068,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",107573.836
"6845","I7",5,"N gene",107726.0781,-60.04554501,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",107726.08
"6846","I7",6,"N gene",108084.9453,114.9289807,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",108084.945
"6847","I7",7,"N gene",108327.1484,173.2394438,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",108327.15
"6848","I7",8,"N gene",108286.0078,-51.79384301,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",108286.01
"6849","I7",9,"N gene",108463.3516,-58.34275484,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",108463.35
"6850","I7",10,"N gene",108712.7422,7.155208333,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",108712.74
"6851","I7",11,"N gene",108864.3984,-25.0812035,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",108864.4
"6852","I7",12,"N gene",109119.5547,46.18238467,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",109119.555
"6853","I7",13,"N gene",109322.625,65.36003534,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",109322.625
"6854","I7",14,"N gene",109413.4531,-27.70450149,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",109413.45
"6855","I7",15,"N gene",109525.7344,-99.31591332,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",109525.734
"6856","I7",16,"N gene",109902.3672,93.42423735,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",109902.37
"6857","I7",17,"N gene",109927.3438,-65.49186198,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",109927.34
"6858","I7",18,"N gene",110308.7422,132.0139137,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",110308.74
"6859","I7",19,"N gene",110730.8828,370.2618769,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",110730.88
"6860","I7",20,"N gene",111322.8906,778.3770275,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",111322.89
"6861","I7",21,"N gene",112626.2422,1897.835928,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",112626.24
"6862","I7",22,"N gene",115177.3516,4265.052641,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",115177.35
"6863","I7",23,"N gene",119212.8438,8116.652167,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",119212.84
"6864","I7",24,"N gene",127882.7109,16602.62669,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",127882.71
"6865","I7",25,"N gene",143916.3438,32452.36684,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",143916.34
"6866","I7",26,"N gene",173335.9219,61688.05231,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",173335.92
"6867","I7",27,"N gene",222639.3125,110807.5503,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",222639.31
"6868","I7",28,"N gene",291927.7188,179912.0639,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",291927.72
"6869","I7",29,"N gene",366017.4375,253817.8899,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",366017.44
"6870","I7",30,"N gene",435658.2188,323274.7785,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",435658.22
"6871","I7",31,"N gene",501232.625,388665.2921,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",501232.62
"6872","I7",32,"N gene",557205.625,444454.3995,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",557205.6
"6873","I7",33,"N gene",604853.8125,491918.6943,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",604853.8
"6874","I7",34,"N gene",645025.8125,531906.8016,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",645025.8
"6875","I7",35,"N gene",679613.25,566310.3465,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",679613.25
"6876","I7",36,"N gene",708024.625,594537.8288,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",708024.6
"6877","I7",37,"N gene",731227.875,617557.1862,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",731227.9
"6878","I7",38,"N gene",751955.5625,638100.981,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",751955.56
"6879","I7",39,"N gene",770030.0625,655991.5883,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",770030.06
"6880","I7",40,"N gene",784207.3125,669984.9457,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",784207.3
"6881","I7",41,"N gene",797783.4375,683377.178,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",797783.44
"6882","I7",42,"N gene",808903.25,694313.0978,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",808903.25
"6883","I7",43,"N gene",816193.8125,701419.7677,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",816193.8
"6884","I7",44,"N gene",824598.25,709640.3125,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",824598.25
"6885","I7",45,"N gene",831588.5,716446.6699,"Amp",2.722485344,"23.79497597",FALSE,14000,3,17,"dilution",100,"Delta",831588.5
"6886","I9",1,"RnaseP",15954.95703,99.56841397,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",15954.957
"6887","I9",2,"RnaseP",15994.2832,80.06474483,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",15994.283
"6888","I9",3,"RnaseP",15737.97754,-235.0707603,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",15737.978
"6889","I9",4,"RnaseP",15788.15527,-243.7228669,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",15788.155
"6890","I9",5,"RnaseP",16301.14258,210.4345968,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16301.143
"6891","I9",6,"RnaseP",16451.76172,302.2238964,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16451.762
"6892","I9",7,"RnaseP",16360.76758,152.3999148,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16360.768
"6893","I9",8,"RnaseP",16299.88477,32.68726124,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16299.885
"6894","I9",9,"RnaseP",16371.47461,45.44726397,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16371.475
"6895","I9",10,"RnaseP",16357.39258,-27.46460829,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16357.393
"6896","I9",11,"RnaseP",16437.19336,-6.493668059,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16437.193
"6897","I9",12,"RnaseP",16397.60938,-104.9074934,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16397.61
"6898","I9",13,"RnaseP",16441.60156,-119.745147,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16441.602
"6899","I9",14,"RnaseP",16647.44141,27.26485577,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16647.441
"6900","I9",15,"RnaseP",16729.75391,50.74751476,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16729.754
"6901","I9",16,"RnaseP",16662.75391,-75.08232626,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16662.754
"6902","I9",17,"RnaseP",16628.5293,-168.1367766,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16628.53
"6903","I9",18,"RnaseP",16846.43945,-9.056461414,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16846.44
"6904","I9",19,"RnaseP",16906.6875,-7.638255554,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",16906.688
"6905","I9",20,"RnaseP",17022.54883,49.39323156,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17022.549
"6906","I9",21,"RnaseP",17159.50195,127.5165155,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17159.502
"6907","I9",22,"RnaseP",17196.9707,106.1554245,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17196.97
"6908","I9",23,"RnaseP",17120.14258,-29.50254149,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17120.143
"6909","I9",24,"RnaseP",17131.02539,-77.44957,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17131.025
"6910","I9",25,"RnaseP",17091.5625,-175.7423016,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17091.562
"6911","I9",26,"RnaseP",17222.5,-103.6346427,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17222.5
"6912","I9",27,"RnaseP",17269.8457,-115.1187805,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17269.846
"6913","I9",28,"RnaseP",17668.98633,225.1920034,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17668.986
"6914","I9",29,"RnaseP",17902.36914,399.7449749,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",17902.37
"6915","I9",30,"RnaseP",18355.81445,794.3604464,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",18355.814
"6916","I9",31,"RnaseP",19700.37891,2080.095059,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",19700.379
"6917","I9",32,"RnaseP",22507.97461,4828.860921,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",22507.975
"6918","I9",33,"RnaseP",25819.55664,8081.613111,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",25819.557
"6919","I9",34,"RnaseP",29478.51172,11681.73835,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",29478.512
"6920","I9",35,"RnaseP",33056.64844,15201.04523,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",33056.65
"6921","I9",36,"RnaseP",36988.82813,19074.39507,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",36988.83
"6922","I9",37,"RnaseP",40437.51953,22464.25664,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",40437.52
"6923","I9",38,"RnaseP",43657.25781,25625.16508,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",43657.258
"6924","I9",39,"RnaseP",47043.0625,28952.13992,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",47043.062
"6925","I9",40,"RnaseP",50221.76563,32072.01321,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",50221.766
"6926","I9",41,"RnaseP",53557.00781,35348.42555,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",53557.008
"6927","I9",42,"RnaseP",56982.39453,38714.98243,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",56982.395
"6928","I9",43,"RnaseP",60436.40625,42110.16431,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",60436.406
"6929","I9",44,"RnaseP",64424.01953,46038.94775,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",64424.02
"6930","I9",45,"RnaseP",67859.27344,49415.37182,"Inconclusive",2.08039708,"36.30438026",FALSE,20000,3,24,"dilution",100,"Delta",67859.27
"6931","I9",1,"E gene",331093.125,-1266.771543,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",331093.12
"6932","I9",2,"E gene",331400.4688,-1187.643995,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",331400.47
"6933","I9",3,"E gene",332203.8125,-612.5164474,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",332203.8
"6934","I9",4,"E gene",332835.6563,-208.8888996,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",332835.66
"6935","I9",5,"E gene",333461.9688,189.2073981,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",333461.97
"6936","I9",6,"E gene",334070.5313,569.5536958,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",334070.53
"6937","I9",7,"E gene",334094.9063,365.7124936,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",334094.9
"6938","I9",8,"E gene",333924.375,-33.03495872,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",333924.38
"6939","I9",9,"E gene",333918.6875,-266.938661,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",333918.7
"6940","I9",10,"E gene",334159.25,-254.5923633,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",334159.25
"6941","I9",11,"E gene",334691.3438,49.28518447,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",334691.34
"6942","I9",12,"E gene",335235.9375,365.6627322,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",335235.94
"6943","I9",13,"E gene",335321.125,222.6340299,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",335321.12
"6944","I9",14,"E gene",335289.0938,-37.61342234,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",335289.1
"6945","I9",15,"E gene",335440.6563,-114.2671246,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",335440.66
"6946","I9",16,"E gene",335858.25,75.11042312,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",335858.25
"6947","I9",17,"E gene",335980.4688,-30.88702915,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",335980.47
"6948","I9",18,"E gene",336120.875,-118.6969814,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",336120.88
"6949","I9",19,"E gene",336434.6563,-33.13193369,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",336434.66
"6950","I9",20,"E gene",336569.4063,-126.598136,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",336569.4
"6951","I9",21,"E gene",336872.5,-51.72058824,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",336872.5
"6952","I9",22,"E gene",337371.375,218.9382095,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",337371.38
"6953","I9",23,"E gene",337805.5,424.8470072,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",337805.5
"6954","I9",24,"E gene",338024,415.130805,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",338024
"6955","I9",25,"E gene",338494.3125,657.2271027,"Amp",2.569303595,"27.8571318",FALSE,8000,3,20,"dilution",100,"Delta",338494.3
