Well,Well Position,Cycle Number,ATTO 647,VIC,FAM
193,I1,30,17731.686,632289.8,865754.56
193,I1,31,17764.242,638117,890746.06
193,I1,32,17968.027,643395.3,912038.7
193,I1,33,17964.482,648052.06,929529.1
193,I1,34,18083.668,651615.25,942063.06
193,I1,35,18125.184,654807.6,953551.56
193,I1,36,18025.932,657275.56,961819.56
193,I1,37,18018.713,659453.5,968682.06
193,I1,38,18121.518,661047,972327.9
193,I1,39,18273.975,662623.3,976646.2
193,I1,40,18222.633,664458.9,981285.44
193,I1,41,18342.467,665918.9,984670.25
193,I1,42,18422.605,666837.6,988466.56
193,I1,43,18393.955,667895.75,991967.5
193,I1,44,18420.328,668691.25,994162.5
193,I1,45,18579.324,669658.06,995176
194,I2,1,18914.02,353396.38,145526.69
194,I2,2,18923.172,353366.22,145598.53
194,I2,3,19033.9,353340.6,145720.53
194,I2,4,19055.047,353425.4,146184.69
194,I2,5,19024.275,353393.12,146233.73
194,I2,6,19041.754,353346.78,146246.58
194,I2,7,19155.332,353246.44,146576.36
194,I2,8,19161.531,353037.53,146600.48
194,I2,9,19180.467,353057.6,146651.94
194,I2,10,19279.748,353320.34,146847.05
194,I2,11,19228.807,353280.44,147147.25
194,I2,12,19185.217,353283.9,147185
194,I2,13,19247.861,353481.75,147171.81
194,I2,14,19320.16,353265.03,147152.95
194,I2,15,19456.322,353282.34,147434.06
194,I2,16,19476.523,353754.44,147448.06
194,I2,17,19626.488,353845.7,147620.17
194,I2,18,19636.588,353862.34,147744.97
194,I2,19,19798.508,354115.25,148020.4
194,I2,20,20108.238,354563.84,148191.1
194,I2,21,20810.775,354565.22,148301.7
194,I2,22,21963.172,354550.2,148844.8
194,I2,23,24379.756,354670.44,149855.66
194,I2,24,28665.336,354951.5,150443.52
194,I2,25,36729.715,355171.3,152448.52
194,I2,26,51106.01,355190.84,156467.44
194,I2,27,73860.71,355293,163320.97
194,I2,28,105534.62,355734.3,177016.34
194,I2,29,146069.97,356014.53,201261.5
194,I2,30,189555.36,356339.4,237204.62
194,I2,31,228987.88,356635.47,278368.53
194,I2,32,259609.92,357299.8,322175.47
194,I2,33,283272.3,357584.2,364940.22
194,I2,34,302784.12,358258.44,403399.47
194,I2,35,319995.38,358599.22,439180.6
194,I2,36,333917.72,358989.4,471294.7
194,I2,37,345988.28,359418.38,499558.28
194,I2,38,355424.47,359855.4,525438.2
194,I2,39,364213.22,360223.16,549045.3
194,I2,40,371660.16,360390.97,570411.75
194,I2,41,377585.75,360822.1,588602.4
194,I2,42,383167.12,361006.47,604852.1
194,I2,43,388310.38,361227,619728.94
194,I2,44,392617.78,361528.06,634909
194,I2,45,396373.84,361794.97,644786
195,I3,1,21093.814,345547,129170.75
195,I3,2,21089.33,345447.16,129232.555
195,I3,3,21041.564,345564.38,129543.34
195,I3,4,20960.195,346104,129619.12
195,I3,5,20969.145,345696.2,129897.68
195,I3,6,21089.215,345546.8,130191.516
195,I3,7,21117.379,345630.3,130248.516
195,I3,8,21101.54,345697.2,130360.26
195,I3,9,21076.332,345784.5,130363.53
195,I3,10,21127.734,345810.56,130409.02
195,I3,11,21268.535,345949.1,130538.28
195,I3,12,21316.734,345948,130552.54
195,I3,13,21307.38,345991.78,130838.016
195,I3,14,21420.6,345913.5,131399.03
195,I3,15,21456.824,345999.22,131757.97
195,I3,16,21555.15,346675.5,132098
195,I3,17,21671.197,347141.56,132787.89
195,I3,18,21708.346,347973.78,134080.36
195,I3,19,21848.074,349058.16,136567.17
195,I3,20,21956.492,351254,141690.23
195,I3,21,21911.66,355525.4,151286.7
195,I3,22,22022.986,364240.4,169213.97
195,I3,23,22417.314,380945.5,201718.62
195,I3,24,22807.316,410757.06,255866.02
195,I3,25,23290.012,452523.12,332161.78
195,I3,26,23949.771,499267.44,418313.78
195,I3,27,24622.738,539855.3,507954.84
195,I3,28,25221.566,569585.5,594558.56
195,I3,29,25839.9,591037,672008.44
195,I3,30,26612.172,607071.06,736942.8
195,I3,31,27274.607,620448.1,790031.75
195,I3,32,27706.537,630784.25,832094.06
195,I3,33,28134.338,638755.9,866372.94
195,I3,34,28431.143,645812.44,894002.44
195,I3,35,28637.291,651609.2,916444.2
195,I3,36,29070.943,656890.8,933477.2
195,I3,37,29237.576,661552.6,947803.5
195,I3,38,29156.725,665571.9,959256.9
195,I3,39,29239.723,667666.4,969332.7
195,I3,40,29628.229,669859.6,976298.56
195,I3,41,29676.947,671729.25,982828.5
195,I3,42,29713.654,673175.94,989657.9
195,I3,43,29924.34,674799.1,993364.7
195,I3,44,30003.14,676390.94,996016.4
195,I3,45,29912.54,677684.3,999244.56
196,I4,1,18999.086,334521.75,125663.32
196,I4,2,19003.467,334555.53,125910.266
196,I4,3,19089.219,334771.06,126247.086
196,I4,4,19213.834,335121.7,126930.15
196,I4,5,19240.523,335152.4,127154.73
196,I4,6,19153.371,335203.03,127253.336
196,I4,7,19170.646,335297.53,127275.93
196,I4,8,19443.938,335524.38,127360.64
196,I4,9,19540.479,335569.78,127337.516
196,I4,10,19507.16,335776.6,127574.71
196,I4,11,19530.01,335753.53,127713.54
196,I4,12,19439.732,335673.8,127926.38
196,I4,13,19404.99,335733.8,127935.59
196,I4,14,19556.31,335710.6,127986.37
196,I4,15,19599.734,335890.97,128047.81
196,I4,16,19574.344,336125.03,128340.72
196,I4,17,19712.39,336437.25,128370.65
196,I4,18,19862.031,336539.47,128364.87
196,I4,19,19949.547,336517,128548.23
196,I4,20,19922.953,336790.47,128741.4
196,I4,21,20076.084,336849.28,128814.266
196,I4,22,20353.754,336749.28,129137.05
196,I4,23,20817.98,336673.22,129360.25
196,I4,24,21635.578,336900.72,129313.93
196,I4,25,23387.271,336974.1,129596.305
196,I4,26,26650.145,337119.25,130003.55
196,I4,27,32900.855,337480.2,130053.805
196,I4,28,44249.35,337645.22,130732.08
196,I4,29,63245.004,338002.47,131868.64
196,I4,30,91314.78,338133.56,133685.14
196,I4,31,128181.35,338047.56,137848.33
196,I4,32,170926.16,338201.16,146818.16
196,I4,33,210814.69,338164.56,161374.84
196,I4,34,239629.88,338088.62,180366.47
196,I4,35,256911.47,338447.53,201580.9
196,I4,36,267925.44,338746.53,222483.66
196,I4,37,275131.34,339251.03,241313.55
196,I4,38,280715.62,339233.94,258514.25
196,I4,39,284999.53,339283.97,274090.56
196,I4,40,288737.4,339205.97,289127.25
196,I4,41,292142.6,339395.22,303579.47
196,I4,42,295124.1,339407.94,316953.75
196,I4,43,297490.12,339932,330367.03
196,I4,44,299448.84,340307.7,342829.53
196,I4,45,301411.28,340523,352153.5
197,I5,1,17771.822,324433.94,100752.12
197,I5,2,17784.975,324868.7,101091.65
197,I5,3,17946.004,325539.66,101779.94
197,I5,4,18016.566,325785.7,102103.2
197,I5,5,18019.25,326152.06,102416.47
197,I5,6,18002.648,326633.44,102489.3
197,I5,7,18011.076,326907.28,102751.97
197,I5,8,18184.102,326841.66,103153.125
197,I5,9,18186.98,327038.66,103308.2
197,I5,10,18208.762,327542.03,103612.12
197,I5,11,18243.729,327559.97,103758.95
197,I5,12,18380.516,327768.12,103633.03
197,I5,13,18442.617,327990.38,103609.7
197,I5,14,18465.805,328167.4,103666.47
197,I5,15,18477.87,328404.56,103720.445
197,I5,16,18549.168,328350.53,104033.43
197,I5,17,18584.41,328605.12,104468.8
197,I5,18,18543.28,329013.56,104786.07
197,I5,19,18540.744,329593.8,105209.58
197,I5,20,18485.98,330051.97,105980.84
197,I5,21,18478.824,330687.44,107358.13
197,I5,22,18745.73,331643.75,109162.67
197,I5,23,18813.482,333563.88,112749.12
197,I5,24,18894.008,336732.53,119670.94
197,I5,25,18977.582,342811.3,133152.8
197,I5,26,19128.355,354753.25,157792.16
197,I5,27,19390.379,377735.38,201107.84
197,I5,28,19623.43,413736.3,267075
197,I5,29,19839.887,457535.62,348409.34
197,I5,30,20206.06,501135.25,432603.34
197,I5,31,20627.773,532202.2,519331.38
197,I5,32,20934.564,554473.94,598243.2
197,I5,33,21077.95,571771.94,663325.56
197,I5,34,21489.205,585308,717812
197,I5,35,21795.926,595678.06,762865.25
197,I5,36,21859.508,605625.5,798409.8
197,I5,37,21998.81,612640,827718.7
197,I5,38,22021.775,617017.25,851043.7
197,I5,39,22304.463,621418.44,868528.3
197,I5,40,22389.86,625100.9,883535.5
197,I5,41,22281.018,629526.9,894933.6
197,I5,42,22253.25,633544.06,905708.25
197,I5,43,22335.254,635782.2,913418.75
197,I5,44,22343.541,638188.5,919806.06
197,I5,45,22412.504,640962.2,926024.2
198,I6,1,30278.393,421864.9,166657.27
198,I6,2,30298.922,422615.84,167057.58
198,I6,3,30360.428,423161.9,167815.55
198,I6,4,30487.006,423336.56,168757.84
198,I6,5,30680.775,423972.94,169358.81
198,I6,6,30898.68,424489.06,169578.83
198,I6,7,31010.004,424529,169994.23
198,I6,8,30980.38,424585.5,170307.9
198,I6,9,30976.678,425517.5,170543
198,I6,10,31031.916,426099.16,170519.56
198,I6,11,31026.924,426421.44,170711.83
198,I6,12,31262.346,426885.44,170824.31
198,I6,13,31540.299,427107.06,170929.75
198,I6,14,31539.102,427820.03,171265.98
198,I6,15,31516.846,428138.62,171441.12
198,I6,16,31703.566,428367.22,171655.67
198,I6,17,31713.977,428749.25,171800.81
198,I6,18,31915.348,428782.62,171983.33
198,I6,19,32006.682,429373.44,172130.78
198,I6,20,31993.947,429443,172692.08
198,I6,21,31849.137,429568.88,172700.53
198,I6,22,31779.514,430115.8,172918.08
198,I6,23,32075.047,430229.34,173045.45
198,I6,24,32386.387,430605.38,173506.81
198,I6,25,32355.463,431074.03,173943.95
198,I6,26,32405.236,431441.94,173974.44
198,I6,27,32435.021,431810.9,174059.78
198,I6,28,32622.129,431762.9,173974.42
198,I6,29,32817.785,432177.78,174345.19
198,I6,30,32735.428,432660.47,174550.47
198,I6,31,32708.668,432668.75,175137.95
198,I6,32,32806.332,433212.5,175513.33
198,I6,33,33255.926,433411.5,175575.67
198,I6,34,33304.01,433673.47,175540.69
198,I6,35,33181.832,434006.03,176173.44
198,I6,36,33281.73,434082.2,176245.72
198,I6,37,33352.18,434748.72,176249.45
198,I6,38,33270.527,434920.53,176326.77
198,I6,39,33412.305,435166.34,176355.88
198,I6,40,33496.7,435347.5,176840.61
198,I6,41,33467.004,435486.12,177508.62
198,I6,42,33528.797,435821.4,177456.55
198,I6,43,33722.19,436207.7,177277.4
198,I6,44,33729.414,436482.8,177682.8
198,I6,45,33929.742,437101.5,177524.94
199,I7,1,17423.91,326226.1,106504.59
199,I7,2,17432.156,326480.6,106954.3
199,I7,3,17581.898,326642.53,107334.22
199,I7,4,17801.584,327023.34,107573.836
199,I7,5,17826.1,327096.72,107726.08
199,I7,6,17814.178,327294.28,108084.945
199,I7,7,17967.068,327453.7,108327.15
199,I7,8,17984.826,328200.88,108286.01
199,I7,9,17941.574,328307.66,108463.35
199,I7,10,18018.65,328390.2,108712.74
199,I7,11,18133.271,328475.8,108864.4
199,I7,12,18287.158,328815.94,109119.555
199,I7,13,18312.799,329298.9,109322.625
199,I7,14,18259.932,329396.16,109413.45
199,I7,15,18312.338,329627.62,109525.734
199,I7,16,18280.361,330033.56,109902.37
199,I7,17,18281.916,330418.9,109927.34
199,I7,18,18362.703,330579.03,110308.74
199,I7,19,18426.852,330516.3,110730.88
199,I7,20,18401.516,330907.4,111322.89
199,I7,21,18359.06,331483.7,112626.24
199,I7,22,18528.1,332198.75,115177.35
199,I7,23,18657.6,333462.75,119212.84
199,I7,24,18709.191,335561.5,127882.71
199,I7,25,18664.158,339513.94,143916.34
199,I7,26,18689.676,347766.16,173335.92
199,I7,27,18977.791,362432.84,222639.31
199,I7,28,19202.244,386003.47,291927.72
199,I7,29,19438.492,416734.3,366017.44
199,I7,30,19678.24,448125.94,435658.22
199,I7,31,19941.844,472858.06,501232.62
199,I7,32,20167.53,493585.34,557205.6
199,I7,33,20357.096,511569.78,604853.8
199,I7,34,20550.967,526352.7,645025.8
199,I7,35,20653.188,539804.5,679613.25
199,I7,36,20909.066,550664.5,708024.6
199,I7,37,21012.102,560453.4,731227.9
199,I7,38,21164.979,569194.1,751955.56
199,I7,39,21462.379,577302.6,770030.06
199,I7,40,21710.55,583889.4,784207.3
199,I7,41,21735.754,590071.8,797783.44
199,I7,42,21875.678,595888.2,808903.25
199,I7,43,21869.574,601015.25,816193.8
199,I7,44,21955.629,605291.9,824598.25
199,I7,45,21975.348,609358.94,831588.5
200,I8,1,-1181.0176,-766.64655,-16739.223
200,I8,2,-1263.0612,-779.19006,-16501.53
200,I8,3,-1292.2831,-725.6567,-16017.755
200,I8,4,-1219.517,-584.2223,-15529.498
200,I8,5,-1089.957,-664.86646,-15282.686
200,I8,6,-973.6596,-793.2798,-15261.539
200,I8,7,-1146.7698,-818.28064,-14982.254
200,I8,8,-1184.626,-747.7983,-14655.529
200,I8,9,-1029.7362,-736.7398,-14352.99
200,I8,10,-930.7312,-665.27124,-14289.484
200,I8,11,-895.22577,-676.4049,-14291.725
200,I8,12,-941.5866,-640.89325,-14218.559
200,I8,13,-1005.4235,-500.71002,-13967.997
200,I8,14,-1013.2841,-370.47812,-14010.545
200,I8,15,-927.1353,-695.0944,-14025.114
200,I8,16,-1050.8042,-791.7842,-14043.317
200,I8,17,-1102.87,-727.6249,-13773.167
200,I8,18,-1036.2158,-746.8886,-13825.483
200,I8,19,-1024.376,-796.2279,-13935.055
200,I8,20,-984.3778,-881.7856,-13648.669
200,I8,21,-969.92816,-892.03125,-13332.489
200,I8,22,-980.38196,-848.2264,-13420.821
200,I8,23,-895.3119,-820.41895,-13412.998
200,I8,24,-955.47797,-715.7736,-13197.837
200,I8,25,-990.14417,-801.23804,-13091.113
200,I8,26,-894.00775,-812.4785,-13178.485
200,I8,27,-918.51526,-699.036,-13043.87
200,I8,28,-981.4622,-785.77716,-13074.096
200,I8,29,-984.2409,-782.1838,-12847.56
200,I8,30,-898.22675,-563.12427,-12854.976
200,I8,31,-980.59503,-467.74365,-12599.939
200,I8,32,-1024.7678,-383.54526,-12563.78
200,I8,33,-961.6229,-425.65292,-12352.921
200,I8,34,-1025.7155,-659.59393,-12098.212
200,I8,35,-1070.9382,-713.9844,-11907.883
200,I8,36,-1038.035,-596.52325,-12016.059
200,I8,37,-1058.8492,-603.00854,-11986.145
200,I8,38,-1005.0307,-589.99896,-11869.307
200,I8,39,-860.52515,-516.2247,-11674.272
200,I8,40,-868.1262,-314.9557,-11374.106
200,I8,41,-918.76013,-328.70206,-11256.006
200,I8,42,-924.82825,-361.6064,-11384.122
200,I8,43,-902.2141,-362.5909,-11382.155
200,I8,44,-850.7161,-283.71188,-11489.655
200,I8,45,-766.519,-324.2325,-11471.703
201,I9,1,15954.957,331093.12,116012.27
201,I9,2,15994.283,331400.47,116199.82
201,I9,3,15737.978,332203.8,116937.3
201,I9,4,15788.155,332835.66,117828.13
201,I9,5,16301.143,333461.97,117999.1
201,I9,6,16451.762,334070.53,118053.05
201,I9,7,16360.768,334094.9,118691.75
201,I9,8,16299.885,333924.38,118766.26
201,I9,9,16371.475,333918.7,118901.05
201,I9,10,16357.393,334159.25,118993.37
201,I9,11,16437.193,334691.34,119365.016
201,I9,12,16397.61,335235.94,119353.11
201,I9,13,16441.602,335321.12,119348.11
201,I9,14,16647.441,335289.1,119585.164
201,I9,15,16729.754,335440.66,119678.445
201,I9,16,16662.754,335858.25,119763.98
201,I9,17,16628.53,335980.47,120260.63
201,I9,18,16846.44,336120.88,120349.22
201,I9,19,16906.688,336434.66,120363.84
201,I9,20,17022.549,336569.4,120539.82
201,I9,21,17159.502,336872.5,120822.766
201,I9,22,17196.97,337371.38,121151.08
201,I9,23,17120.143,337805.5,121759.78
201,I9,24,17131.025,338024,122598.56
201,I9,25,17091.562,338494.3,124468.86
201,I9,26,17222.5,339875.1,127819.79
201,I9,27,17269.846,342343.22,133967.98
201,I9,28,17668.986,347917.84,145911.14
201,I9,29,17902.37,357635.62,168645.84
201,I9,30,18355.814,376731.56,208400.31
201,I9,31,19700.379,407412.8,269277.9
201,I9,32,22507.975,446023.2,343781.84
201,I9,33,25819.557,485375.34,420970.5
201,I9,34,29478.512,514328,498299.5
201,I9,35,33056.65,534749.06,567571.8
201,I9,36,36988.83,550479.2,625746.1
201,I9,37,40437.52,563620.2,675437.75
201,I9,38,43657.258,574203.56,717053.94
201,I9,39,47043.062,583252.3,753524.2
201,I9,40,50221.766,590088.5,780771.6
201,I9,41,53557.008,595720.7,805393.6
201,I9,42,56982.395,601396.25,826381.94
201,I9,43,60436.406,606235.8,844143.5
201,I9,44,64424.02,609953.8,859093.6
201,I9,45,67859.27,614604.5,869522.94
202,I10,1,-9085.374,-2320.9036,-20873.373
202,I10,2,-8922.709,-2324.7107,-20514.002
202,I10,3,-8843.919,-2193.2622,-20079.17
202,I10,4,-8714.671,-2158.2156,-19947.904
202,I10,5,-8582.879,-2203.4985,-19758.613
202,I10,6,-8451.522,-2159.4329,-19677.934
202,I10,7,-8466.498,-1936.92,-19488.904
202,I10,8,-8341.829,-2011.4161,-19507.844
202,I10,9,-8160.9507,-2123.8413,-19368.521
202,I10,10,-7994.7295,-2194.4077,-19243.46
202,I10,11,-7990.7007,-2239.427,-18966.977
202,I10,12,-8059.6396,-2299.981,-18851.105
202,I10,13,-8000.408,-2323.021,-18673.129
202,I10,14,-8104.169,-2249.7957,-18601.363
202,I10,15,-8292.536,-2243.6519,-18562.295
202,I10,16,-8382.685,-2165.4375,-18492.041
202,I10,17,-8285.067,-2205.8008,-18535.973
202,I10,18,-8227.864,-2300.6602,-18285.588
202,I10,19,-8283.6,-2375.006,-18236.508
202,I10,20,-8230.8125,-2361.9324,-18283.26
202,I10,21,-8118.3735,-2225.6807,-18227.771
202,I10,22,-7861.483,-2446.1091,-18045.986
202,I10,23,-7814.0903,-2476.7256,-18004.865
202,I10,24,-7897.286,-2310.8225,-18071.865
202,I10,25,-7890.772,-2259.3738,-17972.926
202,I10,26,-7929.1895,-2350.7249,-18016.691
202,I10,27,-7725.9937,-2454.2856,-17961.559
202,I10,28,-7529.803,-2473.6748,-17763.873
202,I10,29,-7637.024,-2425.2307,-17529.373
202,I10,30,-7853.8413,-2395.5947,-17584.152
202,I10,31,-7893.953,-2249.007,-17470.584
202,I10,32,-7523.1406,-2218.1245,-17186.596
202,I10,33,-7435.489,-2185.9197,-17183.674
202,I10,34,-7503.4097,-2203.3635,-17052.396
202,I10,35,-7608.548,-2156.6365,-17243.781
202,I10,36,-7585.581,-2169.049,-17346.549
202,I10,37,-7630.848,-2112.314,-16856.139
202,I10,38,-7702.0264,-1870.1184,-16469.219
202,I10,39,-7505.57,-1984.9655,-16424.734
202,I10,40,-7321.3735,-2073.4026,-16456.371
202,I10,41,-7548.4,-2040.2612,-16568.283
202,I10,42,-7647.1797,-1969.5123,-16420.016
202,I10,43,-7394.765,-1892.7001,-16306.552
202,I10,44,-7320.6943,-1962.1907,-16378.07
202,I10,45,-7254.3647,-2040.2013,-16069.134
203,I11,1,20011.553,355595.1,125787.55
203,I11,2,20010.62,355584.4,125818.01
203,I11,3,19950.068,355796.2,126366.79
203,I11,4,19848.842,356718.16,127216.805
203,I11,5,19756.305,357148.47,127026.04
203,I11,6,19776.072,357463.8,126965.836
203,I11,7,19988.602,357551.72,127412.56
203,I11,8,20210.758,357525.66,127433.06
203,I11,9,20180.846,357416.94,127546.59
203,I11,10,20070.27,357472.56,127999.18
203,I11,11,20127,357775,128057.45
203,I11,12,20561.803,358018.03,128079.734
203,I11,13,20485.752,358056.47,128635.94
203,I11,14,20454.06,358453.06,128705.64
203,I11,15,20739.73,358412.6,128822.164
203,I11,16,20751.9,358508.53,128928.86
203,I11,17,20776.041,359200.7,129182.22
203,I11,18,20748.135,359276,129403.55
203,I11,19,20873.395,359413.34,129579.89
203,I11,20,20855.63,359488.66,129902.32
203,I11,21,20852.344,360036.47,130019.016
203,I11,22,21124.527,360026.25,130743.305
203,I11,23,21320.266,359991.97,130729.42
203,I11,24,21303.203,359944.28,130523.24
203,I11,25,21284.518,360403.03,130676.125
203,I11,26,21374.23,360801.88,131317.34
203,I11,27,21298.77,361356.28,132200.86
203,I11,28,21333.803,361930.28,134009.56
203,I11,29,21575.598,362993.2,137026.06
203,I11,30,21568.85,365548.56,142730.44
203,I11,31,21695.924,370280.78,154231.55
203,I11,32,21802.209,379777,175897.3
203,I11,33,21874.56,396667.38,213278.6
203,I11,34,22027.709,421885.8,268526.25
203,I11,35,22382.324,454315.97,333158.44
203,I11,36,22790.744,483259.88,402799.53
203,I11,37,22964.709,504131.3,469278.47
203,I11,38,23067.73,520079.22,528891
203,I11,39,23360.006,532883.4,581863.6
203,I11,40,23729.998,542811.7,630145.8
203,I11,41,23817.873,551757.06,671005.75
203,I11,42,23973.717,558995.8,709112.7
203,I11,43,24009.37,566030.2,744483.8
203,I11,44,24104.434,572796.44,774493.4
203,I11,45,23994.844,578467.9,797206.8
204,I12,1,-1337.628,-1370.4585,-13418.806
204,I12,2,-1256.8589,-1354.2728,-13155.751
204,I12,3,-1275.373,-1466.8367,-13030.004
204,I12,4,-1353.0411,-1529.5331,-12795.312
204,I12,5,-1327.5751,-1478.144,-12697.526
204,I12,6,-1167.1438,-1486.464,-12438.565
204,I12,7,-1087.0262,-1362.6163,-12413.25
204,I12,8,-1152.3695,-1277.7802,-12182.45
204,I12,9,-1218.9592,-1394.4388,-11947.1
204,I12,10,-1135.6771,-1496.3256,-11985.96
204,I12,11,-1097.5043,-1536.2999,-11921.329
204,I12,12,-1209.5608,-1406.047,-11857.815
204,I12,13,-1416.2859,-1281.4062,-11834.5625
204,I12,14,-1452.9143,-1468.4299,-11868.168
204,I12,15,-1219.9431,-1555.9127,-11603.497
204,I12,16,-1247.8326,-1511.2618,-11527.218
204,I12,17,-1358.1305,-1541.4454,-11578.846
204,I12,18,-1434.3523,-1496.715,-11387.177
204,I12,19,-1428.0828,-1371.5209,-11463.572
204,I12,20,-1441.9441,-1412.4901,-11502.176
204,I12,21,-1423.8251,-1608.8301,-11366.648
204,I12,22,-1347.7626,-1637.4226,-11275.544
204,I12,23,-1398.4976,-1423.1206,-11129.821
204,I12,24,-1407.7426,-1476.6315,-11200.344
204,I12,25,-1276.6936,-1707.0493,-11155.032
204,I12,26,-1305.2319,-1755.8756,-11123.053
204,I12,27,-1541.4237,-1585.5393,-11118.129
204,I12,28,-1587.0188,-1455.8972,-11058.134
204,I12,29,-1331.0591,-1514.0983,-10930.39
204,I12,30,-1195.4286,-1597.6644,-10747.945
204,I12,31,-1251.4926,-1713.6041,-10757.483
204,I12,32,-1326.883,-1923.8374,-10886.036
204,I12,33,-1495.0635,-1887.1165,-10981.958
204,I12,34,-1522.2006,-1541.8295,-10686.903
204,I12,35,-1277.8843,-1498.3118,-10301.79
204,I12,36,-1237.0657,-1545.1805,-10055.998
204,I12,37,-1237.8546,-1513.6964,-10100.771
204,I12,38,-1251.2666,-1185.8203,-10111.602
204,I12,39,-1319.9934,-1185.6444,-10190.446
204,I12,40,-1342.4257,-1245.7261,-9933.67
204,I12,41,-1484.8643,-1169.5736,-9753.596
204,I12,42,-1922.3195,-1196.311,-9828.314
204,I12,43,-1949.4933,-1187.3154,-9719.415
204,I12,44,-1600.2546,-1378.9899,-9721.571
204,I12,45,-1429.856,-1487.29,-9891.451
205,I13,1,25309.963,349988.72,129974.266
205,I13,2,25336.68,350053.3,130145.41
205,I13,3,25429.8,350379.94,130624.21
205,I13,4,25821.287,350690.47,130760.96
205,I13,5,25948.469,350812.28,131203.17
205,I13,6,26074.781,350914.78,131358.36
205,I13,7,25875.105,348985.56,131309.27
205,I13,8,25714.26,348662.4,131441.39
205,I13,9,25772.51,349432.3,131638.47
205,I13,10,26272.338,349552.53,132222.31
205,I13,11,26307.637,349555.94,132415.83
205,I13,12,26223.264,349671.53,132497.14
205,I13,13,26195.246,350432.3,132686.69
205,I13,14,26436.457,350672.22,132585.45
205,I13,15,26634.102,350656.62,132511.56
205,I13,16,26839.273,350941.75,132701.73
205,I13,17,26426.725,351317.94,133337.62
205,I13,18,26323.01,351533.6,133648.9
205,I13,19,26680.37,351875.8,133698.39
205,I13,20,26740.492,351877.2,133753.98
205,I13,21,26697.826,352125.44,134015.83
205,I13,22,26896.186,352412.28,133986.19
205,I13,23,27001.252,352976.88,134313.55
205,I13,24,27349.455,353362.62,134747.56
205,I13,25,27292.648,353529.16,134740.55
205,I13,26,26923.06,354187.12,135114.55
205,I13,27,26862.076,354323.34,135869.14
205,I13,28,27300.385,354812.8,137307.6
205,I13,29,27329.193,355718.44,139524
205,I13,30,27414.365,357737.66,143736.19
205,I13,31,27529.209,361268.44,151491.27
205,I13,32,27560.982,368400.9,167011.06
205,I13,33,27493.25,382873.53,195833.89
205,I13,34,27616.46,406530.12,242146.33
205,I13,35,27528.973,438870.44,302154.12
205,I13,36,27440.598,472304.84,369689.25
205,I13,37,27314.781,497751.94,437771.7
205,I13,38,27360.586,517477.06,498612.4
205,I13,39,27676.47,531693.56,555025.75
205,I13,40,27823.219,541982.06,604706.9
205,I13,41,27717.012,551100.06,648643.44
205,I13,42,27721.992,559167.3,687203
205,I13,43,27863.49,566477.2,720631.5
205,I13,44,27754.74,573038.94,751607.2
205,I13,45,27620.69,577789.75,776288.06
206,I14,1,-1317.2333,-1307.5425,-3993.194
206,I14,2,-1323.4933,-1260.2855,-3797.506
206,I14,3,-1186.256,-1338.6074,-3414.4685
206,I14,4,-1151.6542,-1365.4226,-3070.441
206,I14,5,-1241.6924,-1230.0583,-2862.145
206,I14,6,-1277.1346,-1219.6277,-2658.877
206,I14,7,-1169.396,-1161.9835,-2586.593
206,I14,8,-1165.0416,-1066.8313,-2334.463
206,I14,9,-1311.1783,-1264.1101,-1981.1774
206,I14,10,-1365.2826,-1363.9609,-1945.2681
206,I14,11,-1315.7954,-1351.7286,-1777.0316
206,I14,12,-1284.4679,-1224.5007,-1844.9376
206,I14,13,-1087.1976,-1155.7878,-2019.7502
206,I14,14,-1114.8085,-1388.2562,-2072.896
206,I14,15,-1237.9448,-1435.094,-1785.3236
206,I14,16,-1225.0724,-1268.0311,-1792.2738
206,I14,17,-986.36163,-1320.2363,-1933.3295
206,I14,18,-1221.9127,-1360.5076,-2012.3871
206,I14,19,-1304.5039,-1282.1428,-1778.9445
206,I14,20,-1191.2175,-1313.9757,-1799.9438
206,I14,21,-1162.4174,-1367.8765,-1851.4325
206,I14,22,-993.1157,-1388.7963,-1527.1963
206,I14,23,-1044.6923,-1310.4603,-1495.6328
206,I14,24,-1394.726,-1381.2506,-1559.3279
206,I14,25,-1510.2438,-1420.1223,-1658.791
206,I14,26,-1518.4666,-1383.8282,-1533.5498
206,I14,27,-1467.002,-1537.0806,-1512.7604
206,I14,28,-1420.6189,-1634.3762,-1552.1101
206,I14,29,-1241.5282,-1589.174,-1579.2546
206,I14,30,-1372.7368,-1350.7808,-1671.1085
206,I14,31,-1393.3251,-1340.9945,-1580.5045
206,I14,32,-1256.4257,-1384.3978,-1628.6067
206,I14,33,-1499.772,-1438.6593,-1495.4421
206,I14,34,-1538.9508,-1438.9696,-1484.5582
206,I14,35,-1399.4048,-1256.409,-1209.5792
206,I14,36,-1369.9734,-1152.4492,-1299.0311
206,I14,37,-1210.6641,-1119.9124,-1380.7424
206,I14,38,-984.46454,-1105.9795,-1012.62506
206,I14,39,-1058.2141,-1219.8638,-783.91547
206,I14,40,-1139.1919,-1488.9126,-634.05286
206,I14,41,-1117.4569,-1534.1404,-665.5534
206,I14,42,-1082.6525,-1359.0189,-678.01416
206,I14,43,-1331.3511,-1175.9967,-554.1104
206,I14,44,-1393.3411,-944.0367,-560.8946
206,I14,45,-1254.9038,-941.786,-640.64026
207,I15,1,18677.621,335634.4,123777.75
