D Init,Timestep,D Cur
40.14242490499318,49,900029.1281001943594418812652
40.14242490499318,50,900034.4190479848052306376920
41.268208457029516,0,41.26820845702951601197128184139728546142578125
41.268208457029516,1,82.51467048364494835979665660
41.268208457029516,2,164.9424567702828159875777803
41.268208457029516,3,329.5381863552157899856696837
41.268208457029516,4,657.6958995860618030949025589
41.268208457029516,5,1309.920742034378216128576471
41.268208457029516,6,2598.353845636852093245290835
41.268208457029516,7,5113.777405657566682844340915
41.268208457029516,8,9917.812675352453380344869911
41.268208457029516,9,18744.09483877798982886182871
41.268208457029516,10,33987.02287280151702863217018
41.268208457029516,11,58144.38108390470729960522900
41.268208457029516,12,92772.51700015420703890886615
41.268208457029516,13,137735.9416419157690516158513
41.268208457029516,14,191351.1115661859390908720932
41.268208457029516,15,251089.5789800010449265991200
41.268208457029516,16,314246.9367021905665762656557
41.268208457029516,17,378348.7002357143048627192653
41.268208457029516,18,441332.1966166469648557309334
41.268208457029516,19,501595.5218740277985305439312
41.268208457029516,20,557979.1172719175178896604382
41.268208457029516,21,609716.8425100152488531307494
41.268208457029516,22,656375.6933020993027857304439
41.268208457029516,23,697793.8917645221777788435436
41.268208457029516,24,734022.2493939893944683030809
41.268208457029516,25,765271.1925181790843826298996
41.268208457029516,26,791864.4873499029374760763583
41.268208457029516,27,814199.9416835782875579101346
41.268208457029516,28,832716.9188704477672480991150
41.268208457029516,29,847870.2404328331216469271397
41.268208457029516,30,860109.9051602514484114282304
41.268208457029516,31,869865.9750305003668792139843
41.268208457029516,32,877537.9480435001138739065273
41.268208457029516,33,883487.9398415269445553101981
41.268208457029516,34,888037.0196077677935521393075
41.268208457029516,35,891464.0841623663452762662943
41.268208457029516,36,894006.7025672287792093234272
41.268208457029516,37,895863.4185904633847147407189
41.268208457029516,38,897197.0577778761173469728776
41.268208457029516,39,898138.6479487126168647348172
41.268208457029516,40,898791.6252516153219729702714
41.268208457029516,41,899236.0610659212736243424687
41.268208457029516,42,899532.7064630593524434096381
41.268208457029516,43,899726.7089613929829224857144
41.268208457029516,44,899850.9091848726182880471341
41.268208457029516,45,899928.6711809926635037818194
41.268208457029516,46,899976.2383210542636623294832
41.268208457029516,47,900004.6361700203229183330838
41.268208457029516,48,900021.1643719714165009435588
41.268208457029516,49,900030.5319783409555238045562
41.268208457029516,50,900035.6958193832388298169029
42.42556430717777,0,42.42556430717777260497314273379743099212646484375
42.42556430717777,1,84.82814577753714765904228463
42.42556430717777,2,169.5644705081881776888369465
42.42556430717777,3,338.7625363344235064472599032
42.42556430717777,4,676.0664439789977721383746810
42.42556430717777,5,1346.353568515889915155590923
42.42556430717777,6,2670.020166445347158891085577
42.42556430717777,7,5252.565157480046819491838239
42.42556430717777,8,10178.98742148706293254013171
42.42556430717777,9,19212.09940327382117649997856
42.42556430717777,10,34765.55627142728613837607782
42.42556430717777,11,59320.88648619724097926695546
42.42556430717777,12,94376.10507015367154132350995
42.42556430717777,13,139725.3176396921739483620929
42.42556430717777,14,193636.4225899196423359486800
42.42556430717777,15,253562.6711195040405954084388
42.42556430717777,16,316802.8376757427031317559222
42.42556430717777,17,380896.5476042329216363908106
42.42556430717777,18,443799.1935616935017992511921
42.42556430717777,19,503927.1693216916200589009391
42.42556430717777,20,560137.6751752291600955166859
42.42556430717777,21,611679.0548083052339948139629
42.42556430717777,22,658130.3045034054452441672768
42.42556430717777,23,699339.2223058897342065642086
42.42556430717777,24,735363.9628626850439263084908
42.42556430717777,25,766420.3168102191073237243080
42.42556430717777,26,792835.7126379408666402071709
42.42556430717777,27,815010.1955647840394563732566
42.42556430717777,28,833384.2058515366863833250470
42.42556430717777,29,848412.7251973095872842646119
42.42556430717777,30,860545.2148047415870873243971
42.42556430717777,31,870210.6934659049498528995912
42.42556430717777,32,877807.2752940807819857475069
42.42556430717777,33,883695.4895538471635289998233
42.42556430717777,34,888194.7293687890387383198337
42.42556430717777,35,891582.2149919772660466717705
42.42556430717777,36,894093.9060370803857088228854
42.42556430717777,37,895926.8523201212672438463599
42.42556430717777,38,897242.5324947202564327130862
42.42556430717777,39,898170.7918099308175955760627
42.42556430717777,40,898814.0536596376280309545625
42.42556430717777,41,899251.5427038638897619811776
42.42556430717777,42,899543.3186690383996743214841
42.42556430717777,43,899733.9777806027379655720746
42.42556430717777,44,899855.9314185849158866366555
42.42556430717777,45,899932.2174344656336854859735
42.42556430717777,46,899978.8373978366856469661918
42.42556430717777,47,900006.6421518904486269362979
42.42556430717777,48,900022.8083710350775508125424
42.42556430717777,49,900031.9608838180410823748414
42.42556430717777,50,900037.0004381423436893799112
43.615377892080055,0,43.61537789208005477803453686647117137908935546875
43.615377892080055,1,87.20646625742312531797160001
43.615377892080055,2,174.3158942423587103993244247
43.615377892080055,3,348.2445908345821836250239082
43.615377892080055,4,694.9479832188425185274285122
43.615377892080055,5,1383.791100705399641245557503
43.615377892080055,6,2743.629611709779986413883469
43.615377892080055,7,5394.994855483411893669729568
43.615377892080055,8,10446.60948161335461408052921
43.615377892080055,9,19690.47512131029378487368988
43.615377892080055,10,35558.57452039047804215492509
43.615377892080055,11,60514.37600077516645502087604
43.615377892080055,12,95996.32067464410796164659202
43.615377892080055,13,141728.4605811036059343877718
43.615377892080055,14,195931.3577644691097814711018
43.615377892080055,15,256041.0372862176616948765359
43.615377892080055,16,319360.0749396537689457441969
43.615377892080055,17,383442.4716175514967230143524
43.615377892080055,18,446261.7493420811011591883601
43.615377892080055,19,506252.5630214404561945276630
43.615377892080055,20,562288.7906387013761121150276
43.615377892080055,21,613633.1624256144599123294626
43.615377892080055,22,659876.5762022841153400001518
43.615377892080055,23,700876.3126313229070942306150
43.615377892080055,24,736697.7854713003672663505557
43.615377892080055,25,767562.0764200144473457660249
43.615377892080055,26,793800.2141545146106691084820
43.615377892080055,27,815814.4300830991461347763754
43.615377892080055,28,834046.2002949577975972039831
43.615377892080055,29,848950.6348128528494929014363
43.615377892080055,30,860976.6335845341089102004721
43.615377892080055,31,870552.1556466987934908763831
43.615377892080055,32,878073.9206736630903397252678
43.615377892080055,33,883900.8659758223423361510990
43.615377892080055,34,888350.7070375203357986859829
43.615377892080055,35,891698.9890608706869381107222
43.615377892080055,36,894180.0660102718179834248085
43.615377892080055,37,895989.4991135093153138682841
43.615377892080055,38,897287.4264418440195229401010
43.615377892080055,39,898202.5174120192059463667302
43.615377892080055,40,898836.1894118247961001183549
43.615377892080055,41,899266.8268219766407589024568
43.615377892080055,42,899553.8039281286162252049133
43.615377892080055,43,899741.1708881294323992792015
43.615377892080055,44,899860.9143145638286199312502
43.615377892080055,45,899935.7495809062387761250100
43.615377892080055,46,899981.4394513213574536187358
43.615377892080055,47,900008.6623908153533307586702
43.615377892080055,48,900024.4738831200778468119956
43.615377892080055,49,900033.4158440527995899350986
43.615377892080055,50,900038.3338747724049779115552
44.838559480211906,0,44.83855948021190584995565586723387241363525390625
44.838559480211906,1,89.65144846612199916890005207
44.838559480211906,2,179.2003451474069589075895506
44.838559480211906,3,357.9915210807057284466351119
44.838559480211906,4,714.3546113528897362645100118
44.838559480211906,5,1422.260564829937065625534529
44.838559480211906,6,2819.233025141124190321949530
44.838559480211906,7,5541.155445094289691245089454
44.838559480211906,8,10720.81654251957261886048706
44.838559480211906,9,20179.39306966809356583915257
44.838559480211906,10,36366.22129483836409288383545
44.838559480211906,11,61724.89358510539457311122744
44.838559480211906,12,97633.09133639351168482140667
44.838559480211906,13,143745.2220197597135258764314
44.838559480211906,14,198235.7427514589115620527269
44.838559480211906,15,258524.5106650609405947530678
44.838559480211906,16,321918.5054645559302185397488
44.838559480211906,17,385986.3585728440202572336320
44.838559480211906,18,448719.7795424918922347257934
44.838559480211906,19,508571.6451939195993204638881
44.838559480211906,20,564432.4288039979268276489265
44.838559480211906,21,615579.1494337342660738495104
44.838559480211906,22,661614.5075321564280155588081
44.838559480211906,23,702405.1733878908937516526629
44.838559480211906,24,738023.7362446634023648967155
44.838559480211906,25,768696.4960587499682578825880
44.838559480211906,26,794758.0200484971796313890041
44.838559480211906,27,816612.6749972787464486416614
44.838559480211906,28,834702.9321287973671246635833
44.838559480211906,29,849483.9982835380122420831674
44.838559480211906,30,861404.1887905696990332130903
44.838559480211906,31,870890.3866222141483805393220
44.838559480211906,32,878337.9066796075308229464149
44.838559480211906,33,884104.0889201766626532383307
44.838559480211906,34,888504.9697495369621942010196
44.838559480211906,35,891814.4209409242754072033157
44.838559480211906,36,894265.1946838956254945643830
44.838559480211906,37,896051.3690307002876613626496
44.838559480211906,38,897331.7478063207503509592297
44.838559480211906,39,898233.8313407692602340847388
44.838559480211906,40,898858.0377575191236575466762
44.838559480211906,41,899281.9175803260805619334687
44.838559480211906,42,899564.1655333890684472451517
44.838559480211906,43,899748.2909032830375710347174
44.838559480211906,44,899865.8599811763445031456765
44.838559480211906,45,899939.2693507703424043475522
44.838559480211906,46,899984.0459395425357960926704
44.838559480211906,47,900010.6981535907554332286499
44.838559480211906,48,900026.1620444051079150810706
44.838559480211906,49,900034.8979085101734201985253
44.838559480211906,50,900039.6971228424432211082323
46.09604486828429,0,46.09604486828428804301438503898680210113525390625
46.09604486828429,1,92.16495977603977110181662380
46.09604486828429,2,184.2215411552380469346631883
46.09604486828429,3,368.0106962496245004160488329
46.09604486828429,4,734.3008044314906358530427252
46.09604486828429,5,1461.789898208076840986705824
46.09604486828429,6,2896.882480751711537936269925
46.09604486828429,7,5691.137699192788499001873316
46.09604486828429,8,11001.74820013578832605039796
46.09604486828429,9,20679.02469883835637774258886
46.09604486828429,10,37188.63751407111793113167182
46.09604486828429,11,62952.47839428279537541857227
46.09604486828429,12,99286.34057585745468456665272
46.09604486828429,13,145775.4516150940377717503937
46.09604486828429,14,200549.4030304602473822972427
46.09604486828429,15,261012.9251980366721252819606
46.09604486828429,16,324477.9873631421363782004513
46.09604486828429,17,388528.0959889761053117679616
46.09604486828429,18,451173.2008998127032977946884
46.09604486828429,19,510884.3590770335277400703287
46.09604486828429,20,566568.5556723905649760730832
46.09604486828429,21,617517.0006053803739165207779
46.09604486828429,22,663344.0981785725813788189143
46.09604486828429,23,703925.8156411777924092461323
46.09604486828429,24,739341.8345099067374752735728
46.09604486828429,25,769823.6006415840536310864949
46.09604486828429,26,795709.1585917337930092126596
46.09604486828429,27,817404.9601242237737001431754
46.09604486828429,28,835354.4312891354529452962931
46.09604486828429,29,850012.8445842789107369361654
46.09604486828429,30,861827.9076587284446744491345
46.09604486828429,31,871225.4113703513132240799367
46.09604486828429,32,878599.2557293376525348929467
46.09604486828429,33,884305.1781174989841675954518
46.09604486828429,34,888657.5345609532103158871523
46.09604486828429,35,891928.5251308097126981323504
46.09604486828429,36,894349.3041905342864114731653
46.09604486828429,37,896112.4720774126537341950367
46.09604486828429,38,897375.5047316656767106128776
46.09604486828429,39,898264.7401491923022315246727
46.09604486828429,40,898879.6039235400871969308380
46.09604486828429,41,899296.8191258374030707828728
46.09604486828429,42,899574.4067730214651494236567
46.09604486828429,43,899755.3404475972377544234636
46.09604486828429,44,899870.7705348812481555879164
46.09604486828429,45,899942.7784873236209432977658
46.09604486828429,46,899986.6583370255664808082263
46.09604486828429,47,900012.7507262906778852512153
46.09604486828429,48,900027.8740123941740738620685
46.09604486828429,49,900036.4081494379081441960955
46.09604486828429,50,900041.0911997096181887752075
47.38879609717651,0,47.38879609717650964739732444286346435546875
47.38879609717651,1,94.74891980815566132451290079
47.38879609717651,2,189.3833037419920386985259901
47.38879609717651,3,378.3096888435949821898242482
47.38879609717651,4,754.8014304840678404835368876
47.38879609717651,5,1502.407766342969042293993666
47.38879609717651,6,2976.631307217983312990838982
47.38879609717651,7,5845.034237870782913204769709
47.38879609717651,8,11289.54593691633866764254154
47.38879609717651,9,21189.54172944782475971476728
47.38879609717651,10,38025.96121727621723987160116
47.38879609717651,11,64197.16476096808382450350645
47.38879609717651,12,100955.9879864157266007030504
47.38879609717651,13,147818.9972153250381169523206
47.38879609717651,14,202872.1639513675649648378260
47.38879609717651,15,263506.1156090850075708540107
47.38879609717651,16,327038.3798986350386981983313
47.38879609717651,17,391067.5726066302653073441763
47.38879609717651,18,453621.9312994031685026440061
47.38879609717651,19,513190.6489206724761663196509
47.38879609717651,20,568697.1380991186824321361613
47.38879609717651,21,619446.7014087804768616563804
47.38879609717651,22,665065.3483743233969804026004
47.38879609717651,23,705438.2508710542155298298238
47.38879609717651,24,740652.0998929459312878202397
47.38879609717651,25,770943.4152848286661429085715
47.38879609717651,26,796653.6581768876850250386276
47.38879609717651,27,818191.3153374386341109725882
47.38879609717651,28,836000.7277190517205484569607
47.38879609717651,29,850537.2026603138507887572174
47.38879609717651,30,862247.8173697264636379639443
47.38879609717651,31,871557.2547978187996210136479
47.38879609717651,32,878857.9901608597985269596917
47.38879609717651,33,884504.1532169827336156052464
47.38879609717651,34,888808.4184493283318867787739
47.38879609717651,35,892041.3160570164394560837755
47.38879609717651,36,894432.4065993596803939077848
47.38879609717651,37,896172.8182061500912455152706
47.38879609717651,38,897418.7053189861545806612079
47.38879609717651,39,898295.2503586575352763696147
47.38879609717651,40,898900.8931152932796027916608
47.38879609717651,41,899311.5355933629938558588046
47.38879609717651,42,899584.5309313920257040000302
47.38879609717651,43,899762.3221458025331762249635
47.38879609717651,44,899875.6481011547233896655480
47.38879609717651,45,899946.2787475233683039320467
47.38879609717651,46,899989.2781356301532903049921
47.38879609717651,47,900014.8214150782143266406994
47.38879609717651,48,900029.6109667010159755557159
47.38879609717651,49,900037.9476626304105743569599
47.38879609717651,50,900042.5171472676347321777473
48.71780218794631,0,48.71780218794631167611441924236714839935302734375
48.71780218794631,1,97.40530189043236279001326187
48.71780218794631,2,194.6895607909545775515493550
48.71780218794631,3,388.8962802046574921259869487
48.71780218794631,4,775.8717597344081707739758123
48.71780218794631,5,1544.143580343832463912098087
48.71780218794631,6,3058.534112428421319324407794
48.71780218794631,7,6002.939547430508328424810038
48.71780218794631,8,11584.35309647557949261647180
48.71780218794631,9,21711.11604576368704232118245
48.71780218794631,10,38878.32744139811446188256187
48.71780218794631,11,65458.98218044948249839948802
48.71780218794631,12,102641.9493114954832566178425
48.71780218794631,13,149875.7049395366362127959132
48.71780218794631,14,205203.8507855076498775851839
48.71780218794631,15,266003.9174280981498715454920
48.71780218794631,16,329599.5434928166133909454960
48.71780218794631,17,393604.6783882301080824262280
48.71780218794631,18,456065.8897712879671601881875
48.71780218794631,19,515490.4599814267664023222216
48.71780218794631,20,570818.1437877689486152655249
48.71780218794631,21,621368.2380022980589144371353
48.71780218794631,22,666778.2588945959321789609778
48.71780218794631,23,706942.4909674962209936451001
48.71780218794631,24,741954.5523150058702684679663
48.71780218794631,25,772055.9653031764191690914178
48.71780218794631,26,797591.5473153310851243328012
48.71780218794631,27,818971.7705655317038272788071
48.71780218794631,28,836641.8513676714567134479517
48.71780218794631,29,851057.1014267288335081366164
48.71780218794631,30,862663.9450490473302617053406
48.71780218794631,31,871885.9417404057109524080399
48.71780218794631,32,879114.1322333126320105062489
48.71780218794631,33,884701.0337871933538888170311
48.71780218794631,34,888957.6383145980329120802520
48.71780218794631,35,892152.8080748991787686565750
48.71780218794631,36,894514.5139172548125679277209
48.71780218794631,37,896232.4173173619607380522102
48.71780218794631,38,897461.3576281518667035424542
48.71780218794631,39,898325.3684600492591296539875
48.71780218794631,40,898921.9105178979775872462957
48.71780218794631,41,899326.0711067692751920077917
48.71780218794631,42,899594.5412900714869684022747
48.71780218794631,43,899769.2386268174768202513231
48.71780218794631,44,899880.4948154341983713506762
48.71780218794631,45,899949.7719029187301205872230
48.71780218794631,46,899991.9068454122877505286642
48.71780218794631,47,900016.9115470352035809154949
48.71780218794631,48,900031.3741098526734048369564
48.71780218794631,49,900039.5175682119746222148096
48.71780218794631,50,900043.9760327147034163501327
50.08407989848212,0,50.08407989848212338301891577430069446563720703125
50.08407989848212,1,100.1361345567388743757379605
50.08407989848212,2,200.1443495334512950744559029
50.08407989848212,3,399.7784661731538086478305571
50.08407989848212,4,797.5274750597953742448990741
50.08407989848212,5,1587.027514677520120562112748
50.08407989848212,6,3142.646808199767251278721147
50.08407989848212,7,6164.949998560854927377417183
50.08407989848212,8,11886.31485540155962744838613
50.08407989848212,9,22243.91958638583795165926484
50.08407989848212,10,39745.86810138212047033076499
50.08407989848212,11,66737.95530078804133466875774
50.08407989848212,12,104344.1365234262032801250158
50.08407989848212,13,151945.4192588298255223090151
50.08407989848212,14,207544.2887754961667324588178
50.08407989848212,15,268506.1670141193108604074220
50.08407989848212,16,332161.3397336354692131578102
50.08407989848212,17,396139.3045176746986516115307
50.08407989848212,18,458504.9964862810048142983445
50.08407989848212,19,517783.7385172947799309467224
50.08407989848212,20,572931.5412846796817511648616
50.08407989848212,21,623281.5972290964284836478955
50.08407989848212,22,668482.8310521765879826236838
50.08407989848212,23,708438.5482264545261400194396
50.08407989848212,24,743249.2119891976366654064278
50.08407989848212,25,773161.2762069768927890127301
50.08407989848212,26,798522.8546350833075503552803
50.08407989848212,27,819746.3557907603192649889583
50.08407989848212,28,837277.8321892532332975885481
50.08407989848212,29,851572.5697680195281724245237
50.08407989848212,30,863076.3177669094033887620140
50.08407989848212,31,872211.4969632873096290979313
50.08407989848212,32,879367.7041275473208148684457
50.08407989848212,33,884895.8393168640982890044992
50.08407989848212,34,889105.2109800322393444231682
50.08407989848212,35,892263.0154697499078188807146
50.08407989848212,36,894595.6380899584241458742792
50.08407989848212,37,896291.2792606253676443804491
50.08407989848212,38,897503.4696789855696321913334
50.08407989848212,39,898355.1009149438455698864516
50.08407989848212,40,898942.6612973339177858688273
50.08407989848212,41,899340.4297800424207078072213
50.08407989848212,42,899604.4411288938248537308513
50.08407989848212,43,899776.0925247586212196359285
50.08407989848212,44,899885.3128240810101032845967
50.08407989848212,45,899953.2597405699443468843984
50.08407989848212,46,899994.5459955054165875874804
50.08407989848212,47,900019.0224710113885845881619
50.08407989848212,48,900033.1646681127772622483600
50.08407989848212,49,900041.1190114399484687015207
50.08407989848212,50,900045.4689493416279025163583
51.48867450137497,0,51.4886745013749731469943071715533733367919921875
51.48867450137497,1,102.9435030873971931070980368
51.48867450137497,2,205.7518195697777078198510916
51.48867450137497,3,410.9644628938553425811373244
51.48867450137497,4,819.7846826985045049514383785
51.48867450137497,5,1631.090525251343452094147644
51.48867450137497,6,3229.026635143149814491651242
51.48867450137497,7,6331.163863626312011818466088
51.48867450137497,8,12195.57819217423329733593760
51.48867450137497,9,22788.12423224355272075369600
51.48867450137497,10,40628.71187302450724274335640
51.48867450137497,11,68034.10391799160255075548935
51.48867450137497,12,106062.4579038698321211102526
51.48867450137497,13,154027.9830764955911449558924
51.48867450137497,14,209893.3031838515622407706890
51.48867450137497,15,271012.7015777423711639800875
51.48867450137497,16,334723.6313824017933729994751
51.48867450137497,17,398671.3433998874590485051677
51.48867450137497,18,460939.1727520427763148447952
51.48867450137497,19,520070.4317823843021184207743
51.48867450137497,20,575037.2999733690323918173592
51.48867450137497,21,625186.7666118418273049596710
51.48867450137497,22,670179.0666927005655538549969
51.48867450137497,23,709926.4353457729552528132285
51.48867450137497,24,744536.0994171449838151870639
51.48867450137497,25,774259.3736995614560898154448
51.48867450137497,26,799447.6088787953800660866921
51.48867450137497,27,820515.1010476198526639170112
51.48867450137497,28,837908.7001423179631036038506
51.48867450137497,29,852083.6365376918711516004979
51.48867450137497,30,863484.9625382690545057173942
51.48867450137497,31,872533.9451613638754902843663
51.48867450137497,32,879618.7279467385725918728690
51.48867450137497,33,885088.5892157204383805844342
51.48867450137497,34,889251.1531932194655636454555
51.48867450137497,35,892371.9524578946631709877785
51.48867450137497,36,894675.7910032329184542648192
51.48867450137497,37,896349.4138358492765979033375
51.48867450137497,38,897545.0494524748834802051254
51.48867450137497,39,898384.4541568069929559264840
51.48867450137497,40,898963.1506016078190821728175
51.48867450137497,41,899354.6157184134925427713469
51.48867450137497,42,899614.2337270342552632379952
51.48867450137497,43,899782.8864799697487463421587
51.48867450137497,44,899890.1042853624678925490835
51.48867450137497,45,899956.7440639871718536489679
51.48867450137497,46,899997.1971350214325857465028
51.48867450137497,47,900021.1555584936461873521372
51.48867450137497,48,900034.9838923251508967451240
51.48867450137497,49,900042.7531635284283010085111
51.48867450137497,50,900046.9970173406030938032016
52.93266058360556,0,52.93266058360556058914880850352346897125244140625
52.93266058360556,1,105.8295510924977145193971600
52.93266058360556,2,211.5162359722739140526321102
52.93266058360556,3,422.4627127732321143549769551
52.93266058360556,4,842.6599232102159360590991715
52.93266058360556,5,1676.364367828055449045078173
52.93266058360556,6,3317.732187660514369079107984
52.93266058360556,7,6501.681333001716367405500109
52.93266058360556,8,12512.29185311836133677307109
52.93266058360556,9,23343.90169202479805471918752
52.93266058360556,10,41526.98407865635798533218418
52.93266058360556,11,69347.44297615298035170085839
52.93266058360556,12,107796.8181256746618536280030
52.93266058360556,13,156123.2378071662534376391002
52.93266058360556,14,212250.7193403805444212220267
52.93266058360556,15,273523.3592027321259568313738
52.93266058360556,16,337286.2823805833411411888395
52.93266058360556,17,401200.6886601875006494718119
52.93266058360556,18,463368.3410090756325831509091
52.93266058360556,19,522350.4880216102915933878421
52.93266058360556,20,577135.3900689891501452329551
52.93266058360556,21,627083.7343474472904208905006
52.93266058360556,22,671866.9681899490448704270558
52.93266058360556,23,711406.1654211572917168031067
52.93266058360556,24,745815.2353856614441286624999
52.93266058360556,25,775350.2836746175104269007873
52.93266058360556,26,800365.8389017820399765948966
52.93266058360556,27,821278.0364214776326551233886
52.93266058360556,28,838534.4851888200536782214794
52.93266058360556,29,852590.3305579019545733564644
52.93266058360556,30,863889.9063228604273438497780
52.93266058360556,31,872853.3109596334624360668497
52.93266058360556,32,879867.2257170271104693479812
52.93266058360556,33,885279.3028153336634612625530
52.93266058360556,34,889395.4816270783567422030889
52.93266058360556,35,892479.6331878157476960594519
52.93266058360556,36,894754.9844840561704336888948
52.93266058360556,37,896406.8307945012485201296119
52.93266058360556,38,897586.1048920056990792574047
52.93266058360556,39,898413.4345922118396960135768
52.93266058360556,40,898983.3835619402367653805516
52.93266058360556,41,899368.6330195035921636808881
52.93266058360556,42,899623.9223641071105217586413
52.93266058360556,43,899789.6231400709855817547521
52.93266058360556,44,899894.8713704539189547328145
52.93266058360556,45,899960.2266940895220064288024
52.93266058360556,46,899999.8618339720945861205664
52.93266058360556,47,900023.3122044958934318957584
52.93266058360556,48,900036.8330587783265994038678
52.93266058360556,49,900044.4212224930822089870915
52.93266058360556,50,900048.5613846353262209923365
54.41714286865888,0,54.41714286865887828525956138037145137786865234375
54.41714286865888,1,108.7964821391593480910223346
54.41714286865888,2,217.4419824727056560331426607
54.41714286865888,3,434.2818905914598692991236468
54.41714286865888,4,866.1701826939123224591870956
54.41714286865888,5,1722.881616773531648446035590
54.41714286865888,6,3408.823439050376064662339176
54.41714286865888,7,6676.604530384013598811206774
54.41714286865888,8,12836.60631532481484226733335
54.41714286865888,9,23911.42338517688424924647422
54.41714286865888,10,42440.80657588227543101539384
54.41714286865888,11,70677.98257247738525368314541
54.41714286865888,12,109547.1183360047563286607574
54.41714286865888,13,158231.0234549063354880371837
54.41714286865888,14,214616.3626883504071544841642
54.41714286865888,15,276037.9788668850004951179997
54.41714286865888,16,339849.1578562157885252104990
54.41714286865888,17,403727.2351434912867693597445
54.41714286865888,18,465792.4248266617408074465906
54.41714286865888,19,524623.8564653922256188368520
54.41714286865888,20,579225.7826128086090299478303
54.41714286865888,21,628972.4893018590340575217767
54.41714286865888,22,673546.5384411955516928140949
54.41714286865888,23,712877.7519421957889049630100
54.41714286865888,24,747086.6409634791680354248107
54.41714286865888,25,776434.0322136131318629683857
54.41714286865888,26,801277.5736701019807594171086
54.41714286865888,27,822035.1920472525174347577358
54.41714286865888,28,839155.2172933614063742170825
54.41714286865888,29,853092.6806191359045890268864
54.41714286865888,30,864291.1760252723920474399548
54.41714286865888,31,873169.6189135991886419800470
54.41714286865888,32,880113.2193881942042989899051
54.41714286865888,33,885467.9993700042729089906029
54.41714286865888,34,889538.2128808969977126534939
54.41714286865888,35,892586.0717412999274166939841
54.41714286865888,36,894833.2303018378070059882509
54.41714286865888,37,896463.5398408573896570558117
54.41714286865888,38,897626.6439046177954034116098
54.41714286865888,39,898442.0486020785343642615019
54.41714286865888,40,899003.3652939733516763429412
54.41714286865888,41,899382.4857744896333548752919
54.41714286865888,42,899633.5103212842046395550651
54.41714286865888,43,899796.3051610284166648666783
54.41714286865888,44,899899.6162644614363316483956
54.41714286865888,45,899963.7094701848951573680213
54.41714286865888,46,900002.5416842114992701768207
54.41714286865888,47,900025.4938284702927887795829
54.41714286865888,48,900038.7134700915989124472652
54.41714286865888,49,900046.1244140177246626364048
54.41714286865888,50,900050.1632277330398694601304
55.94325706169378,0,55.94325706169377809828802128322422504425048828125
55.94325706169378,1,111.8465614239376174701039788
55.94325706169378,2,223.5335647361572342656665994
55.94325706169378,3,446.4309097728111449918602987
55.94325706169378,4,890.3329042677839642139569915
55.94325706169378,5,1770.675684137227317404261982
55.94325706169378,6,3502.361766700349304189246980
55.94325706169378,7,6856.037527010074460615420141
55.94325706169378,8,13168.67374647744754960329421
55.94325706169378,9,24490.86032262659515181716286
55.94325706169378,10,43370.29764958637655812011805
55.94325706169378,11,72025.72796711204931164539163
55.94325706169378,12,111313.2562405975573288439859
55.94325706169378,13,160351.1786902046468900292928
55.94325706169378,14,216990.0588294607912270055222
55.94325706169378,15,278556.4004621462296121317098
55.94325706169378,16,342412.1241299367401164379279
55.94325706169378,17,406250.8789133486467575765545
55.94325706169378,18,468211.3488987448772517060755
55.94325706169378,19,526890.4873243507847308883920
55.94325706169378,20,581308.4494667222694207863140
55.94325706169378,21,630853.0210048843582188548672
55.94325706169378,22,675217.7808626005027809372268
55.94325706169378,23,714341.2087884304275220280863
55.94325706169378,24,748350.3374980287231996103436
55.94325706169378,25,777510.6455832715004618908502
55.94325706169378,26,802182.8422586858971573789126
55.94325706169378,27,822786.5981081398218991044623
55.94325706169378,28,839770.9264224481040775353287
55.94325706169378,29,853590.7154799297207532415183
55.94325706169378,30,864688.7984950627786166501233
55.94325706169378,31,873482.8935097112433777477528
55.94325706169378,32,880356.7308343685246827917575
55.94325706169378,33,885654.6980576754997714516831
55.94325706169378,34,889679.3634814003863284077429
55.94325706169378,35,892691.2821346130658429378154
55.94325706169378,36,894910.5401696604468936194871
55.94325706169378,37,896519.5506332760349381349903
55.94325706169378,38,897666.6743622832173542333682
55.94325706169378,39,898470.3025429358351574425171
55.94325706169378,40,899023.1008990002852608518970
55.94325706169378,41,899396.1780692913427426370507
55.94325706169378,42,899643.0008824343038997137932
55.94325706169378,43,899802.9352082448263344591952
55.94325706169378,44,899904.3411674657595519931197
55.94325706169378,45,899967.1942509712760691142880
55.94325706169378,46,900005.2383004002406095222884
55.94325706169378,47,900027.7018752403927692780430
55.94325706169378,48,900040.6264561232507821555103
55.94325706169378,49,900047.8639923432766187530205
55.94325706169378,50,900051.8037525991407224452144
57.51217071841614,0,57.51217071841613659444192308001220226287841796875
57.51217071841614,1,114.9821174916236209875499900
57.51217071841614,2,229.7956137237097507791047327
57.51217071841614,3,458.9189288181705187147738972
57.51217071841614,4,915.1659998157150563572081857
57.51217071841614,5,1819.780839065182389439467594
57.51217071841614,6,3598.409977342642218709753655
57.51217071841614,7,7040.086354708186931797362327
57.51217071841614,8,13508.64796152782907408413703
57.51217071841614,9,25082.38298537937349105544693
57.51217071841614,10,44315.57190741210636396853731
57.51217071841614,11,73390.67959768474583441045365
57.51217071841614,12,113095.1261890103046030438378
57.51217071841614,13,162483.5409258380858705317178
57.51217071841614,14,219371.6335676341097478323835
57.51217071841614,15,281078.4648140055893676251683
57.51217071841614,16,344975.0487206588607709800120
